HIP	RA2000	DE2000	Vmag	Name
9295	1.990522	12.294722	6.09	
9307	1.993222	21.058611	5.89	
9312	1.993886	64.621389	5.29	
9313	1.994125	-42.030278	5.57	
9318	1.994744	-66.066389	6.09	
9326	1.996164	-20.824444	5.43	
9347	2.000061	-21.077778	3.99	
9353	2.002506	3.097500	5.89	
9362	2.004675	-55.012778	6.51	
9372	2.007436	-8.523611	5.43	
9440	2.020778	-30.001389	5.34	
9452	2.025956	23.395278	6.61	
9459	2.028444	-44.713333	5.15	
9470	2.030669	15.066944	6.54	
9480	2.032653	70.906944	4.49	
9487	2.034111	2.763611	3.82	Alrescha
9493	2.035519	28.400000	6.57	
9494	2.035908	75.501944	6.64	
9505	2.038353	54.487500	4.99	
9521	2.041186	-29.665556	6.40	
9533	2.043078	13.476667	5.97	
9562	2.047711	-23.886389	6.30	
9564	2.047914	64.901389	6.00	
9568	2.049178	77.916111	6.04	
9569	2.049325	11.018611	6.53	
9570	2.049436	33.283889	5.50	
9572	2.049597	-15.305833	5.87	
9573	2.050053	64.390000	5.59	
9586	2.052919	73.850556	6.12	
9589	2.053225	-0.128333	5.42	
9598	2.057275	72.421111	3.95	
9621	2.060906	25.935278	5.64	
9622	2.061244	-4.103333	5.61	
9627	2.061836	18.253056	6.24	
9631	2.063367	-0.340000	5.96	
9640	2.064978	42.329722	2.10	Almaak
9655	2.070122	-11.859722	6.43	
9656	2.070317	51.967778	6.66	
9677	2.074842	-29.296667	4.68	
9685	2.076400	-54.881389	6.45	
9690	2.077742	65.103333	6.52	
9706	2.080831	7.735556	6.44	
9723	2.084389	55.622222	6.53	
9727	2.085292	77.281389	5.27	
9763	2.092106	76.115000	5.22	
9809	2.103408	8.248056	6.27	
9827	2.108131	-0.035278	6.29	
9836	2.109419	22.648333	5.03	
9859	2.113672	25.704444	6.01	
9862	2.114433	-19.138611	6.39	
9875	2.117364	-8.606111	6.64	
9884	2.119525	23.462778	2.01	Hamal
9924	2.129439	18.029167	6.63	
9951	2.134917	-41.880278	6.50	
9977	2.141431	37.859167	4.78	
9981	2.142164	-6.677778	6.51	
9983	2.142653	44.459444	6.38	
9990	2.144606	58.423611	5.66	
9999	2.146019	-17.778889	6.07	
10031	2.152136	71.552500	6.57	
10035	2.152592	-43.516389	5.84	
10050	2.156397	17.224444	6.40	
10053	2.157025	25.939722	4.98	
10054	2.157067	81.295833	6.05	
10064	2.159033	34.987222	3.00	
10069	2.159672	-24.345556	6.48	
10096	2.163453	-40.866389	6.49	
10111	2.167992	-43.815556	6.32	
10115	2.168814	53.843056	6.31	
10137	2.173314	-76.623611	6.66	
10138	2.173333	-50.825278	6.12	
10141	2.173739	59.979722	6.66	
10155	2.177094	19.500278	5.68	
10176	2.181342	39.039444	6.09	
10203	2.186683	25.936944	6.01	
10212	2.189211	8.570000	5.64	
10215	2.189511	-10.051667	6.00	
10220	2.190278	31.526389	6.24	
10227	2.191442	57.645556	6.38	
10232	2.192311	-18.976667	6.65	
10233	2.192631	-17.742778	6.51	
10234	2.193289	-1.825278	5.94	
10242	2.195392	3.452500	6.67	
10273	2.204378	2.745278	6.49	
10280	2.206200	30.303056	4.94	
10296	2.210419	24.167778	5.96	
10305	2.213144	-2.393333	5.65	
10306	2.213328	21.210833	5.23	
10309	2.213883	79.691389	6.46	
10320	2.215128	-30.723611	5.27	
10324	2.216669	8.846667	4.36	
10326	2.216931	-21.000000	5.86	
10328	2.217569	15.279722	5.72	
10340	2.220372	44.231667	4.84	
10350	2.222514	74.027778	6.25	
10356	2.224925	5.012778	6.51	
10361	2.225975	53.058333	6.50	
10366	2.226672	51.066111	5.31	
10379	2.228225	58.560556	6.43	
10396	2.231542	-9.064444	6.43	
10403	2.234036	47.484167	6.05	
10418	2.237361	-67.841389	5.57	
10422	2.238592	-76.357500	6.57	
10438	2.241417	66.524444	6.05	
10440	2.242211	-41.166667	5.91	
10446	2.243856	28.691389	6.35	
10512	2.257867	-9.466389	6.55	
10513	2.257933	-67.746111	5.67	
10535	2.261897	25.043056	5.57	
10540	2.262761	25.783056	5.79	
10559	2.265639	33.358889	5.25	
10562	2.266025	47.811944	6.37	
10602	2.275139	-51.511944	3.56	
10623	2.279242	83.561389	6.45	
10633	2.281033	57.055000	6.48	
10642	2.283053	-6.421667	5.51	
10644	2.284006	34.224722	4.84	
10657	2.286239	23.767778	6.53	
10670	2.288567	33.847222	4.03	
10714	2.299256	29.007222	6.68	
10718	2.299950	57.899722	5.75	
10723	2.300342	1.756667	5.60	
10729	2.301278	57.516111	5.99	
10732	2.302097	19.901111	5.58	
10793	2.315831	28.642500	5.29	
10795	2.316100	23.167778	6.45	
10798	2.316292	-25.946667	6.33	
10805	2.317903	57.135278	6.57	
10814	2.319678	46.472222	6.21	
10816	2.320539	57.169167	6.65	
10819	2.321347	47.380000	5.31	
10826	2.322442	-2.976944	6.47	Mira
10830	2.322992	48.955278	6.44	
10832	2.323544	-41.848333	6.36	
10848	2.327017	39.834722	6.63	
10854	2.327989	-4.345556	6.50	
10871	2.331736	-55.944722	5.81	
10884	2.334567	30.188056	6.51	
10890	2.335819	50.958056	6.64	
10893	2.336911	64.336944	6.59	
10907	2.339692	-56.783889	6.69	
10924	2.344861	47.310833	6.17	
10944	2.349492	50.151389	5.57	
10963	2.353825	-19.915278	6.53	
11001	2.362506	-68.659167	4.08	
11020	2.365400	57.242778	6.40	
11021	2.365733	-0.395556	5.29	
11029	2.367067	-10.777222	5.43	
11033	2.368050	-17.661944	5.89	
11035	2.368508	22.873333	6.57	
11043	2.369917	-43.199722	6.30	
11046	2.370114	-0.884722	5.42	
11060	2.372619	55.845556	5.16	
11072	2.375672	-23.816111	5.19	
11090	2.380656	41.396389	5.81	
11095	2.381242	-73.645833	5.99	
11102	2.381847	-51.092222	5.90	
11108	2.382653	-18.354444	6.22	
11121	2.385167	-37.575833	6.47	
11138	2.388925	52.083056	6.64	
11174	2.397708	55.364722	6.29	
11192	2.402661	-16.254167	6.68	
11212	2.405583	-25.847500	6.45	
11220	2.406914	50.006389	5.19	
11231	2.409364	-40.840556	6.17	
11249	2.413622	10.610556	5.48	
11258	2.414997	-60.311389	5.36	
11261	2.416219	-2.780000	6.34	
11279	2.421119	56.609722	6.25	
11293	2.424022	-66.493889	6.39	
11313	2.427056	50.278611	4.73	
11345	2.432503	-12.290278	4.88	
11348	2.433439	-15.341111	5.88	
11381	2.443100	-20.042778	5.89	
11407	2.449750	-47.703611	4.24	
11415	2.452017	27.012500	6.14	
11427	2.456544	10.198611	6.45	
11432	2.457719	31.801111	5.55	
11465	2.464375	50.570000	6.16	
11474	2.466647	1.960833	6.45	
11477	2.467136	-33.810833	5.13	
11479	2.467872	-64.299722	6.35	
11484	2.469311	8.460000	4.30	
11486	2.469442	29.669444	5.29	
11524	2.476517	-31.102222	6.11	
11548	2.480150	29.931389	5.89	
11569	2.484442	67.402222	4.46	
11578	2.487119	23.468889	6.20	
11593	2.490258	55.536111	6.52	
11603	2.493156	9.565556	6.09	
11644	2.503797	-25.186389	6.50	
11651	2.504600	33.833611	6.26	
11670	2.508975	25.235000	5.88	
11671	2.509108	-22.545000	6.17	
11678	2.510658	19.855278	6.14	
11687	2.512564	-0.255833	6.00	
11698	2.515106	17.703889	6.21	
11733	2.524178	58.024722	6.61	
11738	2.525022	2.266944	5.27	
11757	2.527811	-79.109167	5.27	
11767	2.529744	89.263889	1.97	Polaris
11783	2.534800	-15.244167	4.74	
11784	2.535039	36.147222	5.15	
11791	2.535956	-1.034722	5.36	
11794	2.536481	-32.606111	6.59	
11802	2.537422	-36.427222	6.28	
11840	2.547961	34.542222	5.84	
11843	2.548375	15.034444	6.00	
11867	2.551956	-34.649722	5.91	
11889	2.555250	52.308889	6.66	
11907	2.561181	-20.001667	6.19	
11918	2.564086	-28.232222	4.96	
11925	2.565172	-51.093333	6.24	
11930	2.566208	71.294167	6.55	
11947	2.568972	38.735000	6.69	
12002	2.578497	-7.859167	5.74	
12022	2.584483	7.471111	6.17	
12057	2.591081	39.664444	6.36	
12072	2.594094	37.312222	5.72	
12083	2.595494	68.367778	6.64	
12086	2.596333	34.687500	5.38	
12093	2.597914	5.593056	4.87	
12107	2.600019	-7.831389	5.53	
12114	2.601064	6.883333	5.79	
12122	2.602578	-30.044722	5.74	
12148	2.609750	7.730000	5.81	
12153	2.610486	12.447778	5.64	
12160	2.611958	31.607500	6.07	
12181	2.615856	38.733889	5.91	
12186	2.616283	-34.577222	5.78	
12189	2.616789	24.647222	6.48	
12200	2.618475	32.890833	6.23	
12218	2.622453	39.896111	6.54	
12225	2.623406	-52.543056	5.30	
12232	2.624422	83.834444	6.67	
12239	2.626669	65.745278	5.80	
12247	2.628272	-3.395833	5.65	
12272	2.633528	7.695278	6.40	
12273	2.633914	72.818056	5.17	
12287	2.638294	37.726667	6.19	
12288	2.638500	-30.193889	5.84	
12300	2.640208	-37.990278	6.48	
12305	2.641094	38.089167	6.29	
12318	2.643550	3.443056	6.21	
12332	2.646944	21.961389	5.45	
12346	2.649525	62.591389	6.66	
12354	2.650950	10.636944	6.68	
12363	2.652486	-9.831111	6.65	
12387	2.658042	-0.328333	4.08	
12389	2.658806	-64.281667	6.55	
12390	2.659369	-11.871389	4.83	
12394	2.659783	-68.266944	4.12	
12413	2.663311	-42.891389	4.74	
12435	2.667356	-30.633333	6.52	
12444	2.670139	-9.452500	5.79	
12447	2.671017	6.111944	6.26	
12453	2.672481	49.560278	6.60	
12484	2.677661	-54.549722	5.21	
12486	2.677758	-39.855278	4.11	
12485	2.677775	-69.232778	6.58	
12489	2.678064	27.060833	5.30	
12530	2.687186	-0.695278	5.72	
12555	2.691739	-0.545833	6.69	
12562	2.692814	-14.549167	5.98	
12584	2.696758	-3.213611	6.07	
12599	2.700031	10.544722	6.52	
12608	2.701831	-38.383611	5.99	
12611	2.702344	-46.524167	6.09	
12623	2.704147	40.194167	4.91	
12640	2.706089	20.011389	5.74	
12647	2.708042	10.741667	6.32	
12653	2.709211	-50.800833	5.40	
12686	2.716519	53.526111	5.85	
12690	2.717181	48.265000	6.30	
12692	2.717444	55.105833	5.76	
12706	2.721700	3.236111	3.47	
12708	2.722283	-40.527778	6.35	
12715	2.723492	-69.160000	6.66	
12717	2.724019	-66.713889	6.23	
12719	2.724197	27.706944	4.65	
12720	2.724694	-2.531389	6.48	
12744	2.730903	25.638333	6.35	
12754	2.732097	-7.912222	6.54	
12768	2.734767	44.296944	5.43	
12770	2.735375	-13.858611	4.24	
12775	2.736278	-52.570556	6.15	
12777	2.736581	49.228611	4.10	
12784	2.738636	17.763889	6.40	
12786	2.739033	-32.524444	6.21	
12803	2.742492	15.311667	5.78	
12821	2.747131	67.824722	5.95	
12828	2.748992	10.114167	4.27	
12832	2.749308	12.445833	5.17	
12843	2.751661	-18.572500	4.47	
12862	2.755797	4.711667	6.04	
12871	2.757625	-63.704444	5.73	
12876	2.759036	-67.616667	4.83	
12884	2.760239	-71.235833	6.67	
12964	2.779183	-21.639444	6.48	
12982	2.782856	35.983333	6.27	
12990	2.784333	35.554722	6.28	
13004	2.786022	60.570556	6.51	
13008	2.786428	-22.485556	6.47	
13036	2.791986	44.272222	6.45	
13040	2.792717	-35.550278	6.51	
13055	2.796564	81.448611	5.80	
13061	2.798456	29.247222	4.52	
13064	2.798867	-12.460278	6.63	
13069	2.799836	15.508056	6.67	
13108	2.808906	18.283611	5.83	
13112	2.810550	-37.401111	6.66	
13121	2.812742	25.188056	5.89	
13133	2.815419	69.634167	6.26	
13141	2.817047	-62.806389	5.25	
13147	2.818156	-32.406111	4.45	
13155	2.819631	47.217778	6.66	
13165	2.821544	17.464167	5.26	
13176	2.824147	37.326389	6.45	
13178	2.825206	57.084167	6.25	
13197	2.830831	-24.560000	6.14	
13202	2.831708	-27.941944	5.39	
13209	2.833053	27.260556	3.61	
13225	2.837431	-35.843611	5.92	
13241	2.840558	31.972778	6.58	
13244	2.841261	-75.066667	4.76	
13254	2.843031	38.318889	4.22	
13257	2.843139	36.948611	6.44	
13265	2.844556	-35.675556	5.48	
13268	2.844942	55.895278	3.77	
13269	2.845136	19.160556	6.63	
13271	2.846603	-39.931944	6.36	
13274	2.847833	-67.522222	6.57	
13275	2.847994	35.393889	6.51	
13288	2.850653	-21.003889	4.76	
13327	2.858214	15.081944	5.52	
13328	2.858564	35.059722	4.56	
13333	2.859986	-63.540556	6.58	
13339	2.861597	46.841944	5.86	
13347	2.862756	58.314167	6.46	
13360	2.864689	44.894167	6.56	
13363	2.865600	-30.814722	6.38	
13367	2.866319	68.888333	5.94	
13387	2.871931	-62.909444	6.03	
13402	2.875525	-12.769167	6.05	
13414	2.878761	-41.391944	6.67	
13421	2.880742	-9.441111	6.31	
13424	2.881119	52.997222	6.35	
13429	2.881847	-65.455000	6.47	
13448	2.886572	16.483611	6.30	
13458	2.888397	-22.090556	6.59	
13462	2.889186	48.569722	6.23	
13464	2.890108	31.644722	6.61	
13473	2.892875	-38.436944	5.93	
13479	2.893131	-22.376111	5.93	
13490	2.895161	38.337500	5.34	
13495	2.896164	9.335833	6.54	
13518	2.901797	-50.871389	6.22	
13531	2.904294	52.762500	3.93	
13536	2.905517	-55.879167	6.61	
13537	2.905775	-64.435556	6.56	
13540	2.906350	51.166944	6.55	
13567	2.913097	-0.048056	6.53	
13621	2.924503	73.371111	6.58	
13626	2.924886	-25.304444	6.59	
13629	2.925433	2.018056	6.60	
13654	2.930139	18.331667	5.76	
13665	2.932428	61.520833	5.59	
13679	2.937147	8.381667	5.97	
13684	2.937761	29.163889	6.55	
13700	2.940183	64.332222	6.17	
13701	2.940444	-8.897500	3.89	Azha
13702	2.940550	18.023611	5.58	
13713	2.942583	47.163889	6.05	
13717	2.943736	-3.712222	5.16	
13727	2.946794	-35.377778	6.58	
13732	2.947406	51.261111	6.22	
13756	2.951267	4.500833	6.15	
13765	2.952872	-0.447778	6.63	
13768	2.953586	-29.855278	6.29	
13775	2.954800	31.934167	5.10	
13782	2.956583	-23.861944	5.44	
13789	2.959064	-38.190833	6.41	
13828	2.966264	64.418889	6.63	
13832	2.967314	38.614722	6.06	
13834	2.968078	20.668611	5.80	
13835	2.968247	-23.606111	5.82	
13843	2.970150	-12.005556	6.51	
13847	2.971033	-40.304722	2.88	Acamar
13851	2.971878	32.460556	6.61	
13874	2.978358	-2.782500	5.22	
13879	2.979347	39.662778	4.68	
13883	2.979808	-9.776389	6.14	
13884	2.979936	-64.071111	4.98	
13887	2.980372	43.364444	6.65	
13892	2.981403	21.617778	6.69	
13904	2.983708	-34.188889	6.69	
13905	2.984364	35.183056	4.94	
13907	2.985136	-28.906944	6.14	
13914	2.986869	21.340278	4.63	
13942	2.993353	-25.274167	5.69	
13944	2.993442	-7.179722	6.62	
13947	2.993972	-32.507222	6.32	
13949	2.994408	41.033056	5.89	
13951	2.994767	-2.464722	5.56	
13954	2.995250	8.907222	4.71	
13965	2.997161	47.220556	5.47	
13997	3.003300	38.131667	6.11	
14036	3.012247	10.870278	5.93	
14040	3.014133	-2.878611	6.11	
14043	3.014494	52.351667	5.24	
14047	3.014858	52.351944	6.64	
14060	3.019436	-7.662778	5.75	
14081	3.024739	32.412500	6.60	
14086	3.027069	-28.090278	5.88	
14104	3.031189	5.336111	6.24	
14107	3.031447	38.878056	6.64	
14109	3.031708	26.462222	5.91	
14110	3.032247	-9.961389	5.84	
14124	3.035897	-6.494167	6.20	
14131	3.037611	-71.902500	5.51	
14135	3.037994	4.089722	2.54	Menkar
14143	3.039586	4.352778	5.62	
14146	3.039886	-23.624167	4.08	
14150	3.040519	26.609444	6.62	
14168	3.045072	-7.685278	5.32	
14187	3.048844	-46.975000	5.81	
14232	3.058364	28.269722	6.38	
14240	3.060250	-59.737500	5.12	
14262	3.065339	-43.898056	6.69	
14264	3.065764	47.848333	6.48	
14286	3.069097	61.707500	6.64	
14293	3.071244	-7.600833	5.26	
14315	3.077236	1.863611	6.05	
14318	3.077958	15.856111	6.37	
14328	3.079942	53.506389	2.91	
14354	3.086250	38.840278	3.32	
14355	3.086461	-8.274167	6.30	
14365	3.089175	40.581944	6.06	
14376	3.090747	25.255000	5.45	
14382	3.092342	56.705556	4.77	
14392	3.094486	56.068889	6.10	
14417	3.102208	79.418333	5.49	
14439	3.106581	13.187222	5.64	
14455	3.109267	-10.251944	6.69	
14456	3.109303	-6.088333	5.23	
14502	3.121950	64.057500	5.89	
14514	3.123803	17.879722	6.13	
14521	3.125528	-78.989167	5.67	
14544	3.129817	47.308611	6.38	
14547	3.130278	-69.264722	6.12	
14551	3.130778	-27.831111	6.18	
14566	3.134397	52.213333	6.33	
14576	3.136147	40.955556	2.09	Algol
14586	3.139192	18.795000	6.24	
14592	3.140453	57.013056	6.64	
14607	3.144108	8.470833	6.28	
14626	3.148383	62.384444	6.47	
14632	3.150800	49.613333	4.05	
14649	3.155583	20.761111	6.41	
14668	3.158231	44.857778	3.79	
14677	3.160203	29.076944	5.74	
14709	3.167572	-63.913611	6.65	
14719	3.169119	27.819722	6.42	
14748	3.174178	26.895833	6.02	
14749	3.174233	-48.733889	6.11	
14757	3.176486	-23.738611	6.37	
14764	3.177439	11.872500	5.97	
14765	3.177567	-57.809722	6.63	
14791	3.183556	64.896111	6.50	
14797	3.184797	-13.264167	6.36	
14814	3.187983	-16.024722	6.25	
14817	3.188167	39.611389	4.61	
14819	3.188550	-3.811389	6.08	
14821	3.189425	13.047778	6.11	
14838	3.193797	19.726667	4.35	Botein
14844	3.195236	81.470556	5.92	
14862	3.198956	74.393611	4.85	
14879	3.201189	-28.988889	3.80	
14887	3.202650	42.375833	6.15	
14893	3.203956	27.256944	5.78	
14913	3.207133	-44.419444	5.92	
14914	3.207322	47.725833	6.32	
14915	3.207325	6.660833	5.55	
14930	3.209206	-57.321389	5.71	
14954	3.212867	-1.195833	5.07	
14972	3.217081	-35.943611	6.29	
15004	3.223294	48.176944	5.93	
15024	3.227206	-29.803889	6.17	
15048	3.231908	18.973056	6.51	
15110	3.248364	21.044444	4.87	
15118	3.249042	42.503611	6.07	
15125	3.250078	-26.100278	6.25	
15135	3.252100	73.868056	6.57	
15140	3.253075	-64.443611	6.62	
15154	3.255681	30.556667	5.61	
15173	3.258819	-8.770000	6.61	
15191	3.263097	32.856667	6.30	
15192	3.263325	57.140556	5.79	
15193	3.263514	50.955833	6.46	
15197	3.263897	-8.819722	4.80	Zibal
15201	3.265933	-77.388611	5.51	
15203	3.266903	-5.918611	6.17	
15204	3.267175	34.688611	6.25	
15209	3.267897	45.346111	6.15	
15218	3.269803	-30.827500	6.64	
15219	3.270056	50.937500	5.04	
15230	3.272697	-5.730278	6.30	
15241	3.276442	32.184167	5.98	
15244	3.276603	-9.154722	6.14	
15282	3.286514	40.483056	6.44	
15291	3.288169	-23.520278	6.61	
15305	3.290722	-47.751667	5.84	
15309	3.292094	65.658333	6.41	
15323	3.294478	31.126944	6.40	
15330	3.295686	-62.576667	5.53	
15334	3.296039	39.283333	5.97	
15338	3.296481	44.025000	5.49	
15353	3.299719	-66.926667	6.03	
15357	3.300692	-28.796944	5.93	
15371	3.303094	-62.507778	5.24	
15382	3.306139	-22.511111	4.86	
15383	3.306189	-0.930000	5.62	
15404	3.310478	50.222222	5.16	
15411	3.311408	-18.559444	5.72	
15416	3.312172	34.222500	4.85	
15444	3.318783	50.095000	5.05	
15457	3.322650	3.369722	4.84	
15474	3.325269	-21.757778	3.70	
15479	3.326361	-24.122778	5.63	
15510	3.331450	-43.071389	4.26	
15514	3.332169	27.071111	5.91	
15520	3.333128	65.652222	4.74	
15534	3.335258	69.731111	6.60	
15547	3.338772	77.734722	5.44	
15549	3.338992	29.048333	4.47	
15557	3.340436	25.662778	6.14	
15585	3.345883	-26.606389	6.40	
15619	3.351881	3.675556	5.70	
15627	3.353781	21.146944	5.27	
15643	3.356675	-23.635000	5.50	
15648	3.357392	43.329444	4.96	
15655	3.359286	-47.776389	6.40	
15660	3.361642	-20.324444	6.69	
15669	3.364547	49.070833	5.94	
15696	3.369969	27.607500	5.55	
15700	3.371189	-25.587778	6.36	
15737	3.379242	20.741944	5.10	
15770	3.386994	49.213333	5.32	
15776	3.388250	-7.793333	6.20	
15795	3.392444	58.721944	6.58	
15800	3.393419	-0.910278	6.47	
15807	3.394164	4.881944	6.37	
15816	3.395725	-32.706944	6.51	
15840	3.400633	-69.624444	6.14	
15850	3.402808	12.629444	6.03	
15861	3.405128	24.724167	5.50	
15863	3.405375	49.861111	1.79	Mirphak
15870	3.407253	20.803333	6.07	
15876	3.408244	33.535833	5.78	
15884	3.410058	-51.062500	6.50	
15890	3.411267	64.585833	5.13	
15900	3.413567	9.028889	3.61	
15925	3.419275	41.257222	6.52	
15968	3.426736	-69.336389	5.96	
15979	3.429958	53.921389	6.51	
15987	3.432172	-35.920833	6.39	
15988	3.432600	49.120833	6.09	
16015	3.436603	-41.636944	6.33	
16029	3.439589	-27.317500	5.93	
16042	3.443156	28.715278	6.47	
16077	3.450889	18.756389	6.54	
16083	3.452811	9.732778	3.73	
16095	3.455186	12.735278	6.29	
16112	3.459269	-35.681111	5.71	
16142	3.466931	-11.286389	5.74	
16147	3.467514	49.062778	4.99	
16156	3.469861	-35.853333	6.49	
16163	3.471464	-57.881944	6.69	
16165	3.471731	44.377222	6.52	
16168	3.472411	33.807500	5.72	
16177	3.473211	60.255556	6.49	
16181	3.474047	22.804167	6.03	
16210	3.481197	49.848333	5.58	
16226	3.484389	3.248611	6.41	
16228	3.484481	59.940278	4.21	
16244	3.489453	49.508889	4.67	
16245	3.489497	-62.938333	4.71	
16252	3.490628	46.937778	6.21	
16263	3.493339	-12.674722	5.57	
16266	3.494219	-6.804167	6.01	
16281	3.498542	58.878611	4.55	
16285	3.498664	-42.634167	5.76	
16290	3.499703	-78.351667	5.68	
16292	3.500064	55.451667	5.09	
16303	3.503036	59.365833	6.14	
16310	3.503775	-41.369444	6.12	
16319	3.505386	71.863889	6.37	
16322	3.506800	11.336389	5.14	
16335	3.509578	47.995000	4.36	
16339	3.510250	-47.375000	5.98	
16340	3.510258	48.103611	5.82	
16341	3.510292	-5.075000	4.74	
16358	3.512611	6.188611	5.93	
16368	3.514356	-66.489722	5.81	
16369	3.514547	12.936667	4.14	
16389	3.517775	-0.481111	6.64	
16411	3.522425	27.571667	6.61	
16424	3.524819	49.209722	6.29	
16425	3.525078	40.760000	6.50	
16447	3.530289	49.400833	6.41	
16449	3.531558	-25.613889	6.38	
16450	3.531647	48.735000	6.62	
16470	3.535717	48.023333	5.47	
16489	3.538811	84.911111	5.62	
16499	3.540639	46.056944	5.30	
16509	3.542978	-50.378611	5.67	
16511	3.543314	9.373333	5.76	
16516	3.544161	44.855556	6.42	
16518	3.544450	35.461667	5.91	
16531	3.547628	-61.016944	6.42	
16537	3.549006	-9.458056	3.72	
16570	3.555797	47.950000	6.60	
16587	3.558942	58.765278	6.45	
16591	3.559728	39.899444	5.79	
16599	3.560861	54.974722	5.98	
16602	3.561453	57.868611	6.37	
16611	3.563125	-21.632778	4.26	
16628	3.565781	-31.080278	6.20	
16641	3.568978	17.833333	6.14	
16664	3.574061	24.464444	5.95	
16672	3.575994	-31.874722	6.39	
16677	3.577072	-9.868056	6.25	
16695	3.580306	6.417500	6.49	
16697	3.581214	-25.582778	6.48	
16712	3.583622	60.041389	6.43	
16713	3.583656	32.016667	6.66	
16725	3.586747	73.346944	6.56	
16779	3.599236	-5.124722	6.49	
16780	3.599347	-11.193889	5.56	
16803	3.604831	-17.466944	5.24	
16826	3.608156	48.192500	4.32	
16827	3.608383	-78.323056	6.29	
16835	3.611053	29.223889	6.53	
16846	3.613142	-0.588056	5.82	
16852	3.614589	-0.402778	4.29	
16870	3.618244	-40.274444	4.57	
16917	3.628931	56.739167	6.53	
16924	3.629950	15.430556	6.40	
16938	3.633381	42.582778	6.41	
16974	3.638806	56.932778	6.29	
16989	3.641458	-7.391667	5.86	
17007	3.646572	-27.943056	6.01	
17026	3.650017	20.915833	6.50	
17027	3.650314	-5.625556	5.97	
17049	3.654736	13.891667	6.67	
17056	3.656972	75.739444	6.25	
17057	3.657061	-10.436944	6.19	
17058	3.657147	16.536667	6.18	
17086	3.660653	-3.392778	6.22	
17098	3.662544	56.382778	6.53	
17099	3.662628	-40.352222	6.55	
17103	3.664206	3.056667	5.55	
17120	3.666542	-1.121111	6.12	
17136	3.669844	-15.226389	6.35	
17147	3.672683	-3.216389	6.68	
17155	3.674456	5.125833	6.61	
17167	3.677314	-5.210556	5.53	
17181	3.679528	25.329444	6.11	
17203	3.685511	37.580278	5.55	
17214	3.687153	-11.802500	6.49	
17223	3.689556	-19.584167	6.58	
17296	3.702597	63.216667	5.06	
17298	3.702756	-45.957778	6.50	
17304	3.704139	-31.938333	4.99	
17309	3.705261	19.700278	5.68	
17313	3.706289	33.965000	4.97	
17328	3.709081	-85.261944	6.40	
17342	3.711869	59.969167	5.74	
17351	3.713922	-37.313333	4.59	
17358	3.715411	47.787500	3.01	
17378	3.720822	-9.765000	3.52	
17395	3.726067	-10.485556	5.59	
17408	3.729761	19.665000	6.13	
17436	3.735100	-40.660000	6.45	
17437	3.735119	48.523611	6.06	
17440	3.736542	-64.806944	3.84	
17448	3.738647	32.288056	3.84	Atik
17453	3.741164	20.928611	6.09	
17457	3.741808	-1.163056	5.24	
17460	3.742056	36.460000	5.60	
17464	3.742739	-54.274167	6.29	
17475	3.744697	46.099722	6.10	
17489	3.746722	24.289444	5.45	Celaeno
17493	3.747353	-48.061111	6.49	
17499	3.747922	24.113333	3.72	Electra
17506	3.749017	-0.296667	5.56	
17519	3.750756	2.621389	6.65	
17527	3.752703	24.839167	5.66	
17529	3.753233	42.578333	3.77	
17531	3.753467	24.467222	4.30	Taygeta
17534	3.754411	-47.359444	5.72	
17543	3.756583	-71.658056	6.26	
17558	3.760308	38.676111	6.45	
17563	3.761231	6.050000	5.34	
17573	3.763775	24.367778	3.87	Maia
17579	3.765128	24.554444	5.76	Asterope
